,gene,pval,qval,log2fc,mean,zero_mean,zero_variance
18475,Arpp19,2.9935541281545075e-05,0.0029242282919350027,0.7506846887876584,2.0352413654327393,False,False
11696,Rpl28,3.0069749755692812e-05,0.0029242282919350027,0.8072546526469583,7.4581464271713465,False,False
5701,Lamtor2,3.079959416815888e-05,0.002973499950017252,0.8561281366032689,1.1365633381095752,False,False
4095,Plp2,3.179506981870755e-05,0.0030475231308966953,0.9395040788365179,1.5022020586786815,False,False
22364,Nfkbia,3.30514035813899e-05,0.0031393281384492133,1.2528098614683731,6.462553223849393,False,False
1815,Vim,3.322414377552646e-05,0.0031393281384492133,0.6429334398100374,27.20704733222592,False,False
5783,S100a13,3.3556289570017516e-05,0.003148383422122136,1.010485967932898,1.1497792199844832,False,False
5540,Mfsd1,3.400528765943875e-05,0.0031630050108378,1.3453957619212127,0.5242288964697969,False,False
15862,Cope,3.41869490025252e-05,0.0031630050108378,0.9570468239115838,1.1585898745952725,False,False
1658,Smyd2,3.5834193865076833e-05,0.003292544585271853,1070.9411064578483,0.07929516225921951,False,False
17868,Tmem45b,3.714081588860673e-05,0.0033745324140517325,1.607332732258797,0.9471361931200071,False,False
3167,B2m,3.723307549843164e-05,0.0033745324140517325,0.49543590178704494,24.25991821289063,False,False
903,Dbi,3.812875524878304e-05,0.0034323608525644355,0.8794775510307642,3.251100290189231,False,False
16166,Mt1,3.886827982517333e-05,0.0034649874213787796,1.6365362989844778,12.030841556414634,False,False
9267,Atp5k,3.901134228077887e-05,0.0034649874213787796,1.1784480148142054,1.0484576787192392,False,False
4317,Ndufa1,3.967631610814724e-05,0.003500712314628117,0.9790730716351369,1.0660788419488245,False,False
26727,Hars2,4.030364775117997e-05,0.0035326677565063864,1070.771181445209,0.07048458812782943,False,False
25399,Hsp90ab1,4.0759833783583294e-05,0.003549302388880263,0.8853724007126943,8.224666988271974,False,False
14843,Txnrd1,4.303362337234383e-05,0.003722967299933356,1.892116561800983,0.4713655198198058,False,False
10928,Mcm2,4.355421554952226e-05,0.0037436955726857096,1071.6291622631186,0.12775330028870033,False,False
9043,Cxcl1,4.7449404956375744e-05,0.00405236168098586,5.214556074064871,0.9691626350128703,False,False
1979,Sdccag3,4.812534472185323e-05,0.004083910622479303,1.7658878855037146,0.2687223795883456,False,False
5262,Rpl22l1,4.934097246420198e-05,0.004160568203421285,0.6833024546142114,5.674005968455177,False,False
341,Hspe1,5.0162488784883856e-05,0.004203237975352249,1.0748033123542087,1.9559462059962067,False,False
5909,Psmd4,5.2796808921765876e-05,0.004392050253204964,0.7830372374132765,1.361232965790753,False,False
26514,Crem,5.30751400409817e-05,0.004392050253204964,1.135264168729806,1.999999296297586,False,False
13023,Rps17,5.5051286926977795e-05,0.004527458615605711,0.6743770890593636,9.140967150616753,False,False
18587,Bcl2a1d,5.652545377520434e-05,0.004620175586791703,3.832383387871941,0.5066078176418327,False,False
19547,Uqcrq,5.9165450352987406e-05,0.004780050889150763,0.8035015048653437,1.7444926400541734,False,False
4773,Cox7b,5.919900898520422e-05,0.004780050889150763,0.7898264708793317,2.039646834003768,False,False
20858,Rpl38,6.0288991631016385e-05,0.004838736358433924,0.8164675311944413,7.885458757173648,False,False
20644,Rpl27,6.123755631091174e-05,0.004885436902576509,0.5740199719065189,5.3259881183439415,False,False
5789,S100a4,6.169018526881708e-05,0.00489225201390744,1.1363518337684329,4.863434300023553,False,False
6185,Psma5,6.25451817193515e-05,0.00493070684051432,1.3165025148589162,0.696034979846509,False,False
10517,Mpp6,6.427750978645211e-05,0.005037466252264126,1.0924147189403302,0.885462210566987,False,False
340,Hspd1,6.600382168413406e-05,0.005115682713386393,1.1932453622998451,0.7929513397983518,False,False
23823,Pam16,6.604349070798316e-05,0.005115682713386393,1.235906386963454,0.41850203905861816,False,False
22505,Plek2,6.750977418348692e-05,0.0051990330719456435,1.0565824766260523,1.7136555899607453,False,False
21613,Prelid1,7.131744643898786e-05,0.005460703097164571,1.368884051499038,0.8502199917637829,False,False
20727,Gosr2,7.41619806677595e-05,0.005644989889736188,1.1885266132674208,0.5991186823876419,False,False
15888,Ifi30,7.457165958069272e-05,0.005644989889736188,1.168450112407176,2.440527923831856,False,False
14326,Marcks,7.612062026432204e-05,0.005729689399895833,1.8904103139612254,0.32599111229575156,False,False
19015,Rpsa,7.779802355767189e-05,0.005823050943027318,0.7194379482960012,7.8590279717802485,False,False
8277,Ube2j2,8.000735465569708e-05,0.005954960816077387,0.8014043026415093,1.568281185259378,False,False
6799,Dctn3,8.074912955304971e-05,0.005976781405751563,0.8908625176079414,0.9955943218937005,False,False
3193,Dut,8.474633697035084e-05,0.006237985897546874,2.595962936775067,0.5066077982932986,False,False
21834,Gm10116,8.637551782347873e-05,0.0063229726591330065,-1.1446861986544268,1.5330394459190875,False,False
25641,Myl12a,8.778389270449746e-05,0.006363264007189472,0.6308132161483124,6.458146536402765,False,False
23105,Eif3h,8.788115119138803e-05,0.006363264007189472,0.6257227889228468,3.0352408539356115,False,False
2330,Ly75,9.062495671428365e-05,0.006526466477321086,2.9921639303076963,0.14537442740594503,False,False
2179,Traf1,9.25627757976765e-05,0.0066006029476485695,3.2551984194716046,0.4317180257339835,False,False
25306,H2-M2,9.264525641449243e-05,0.0066006029476485695,-0.5554176043078796,21.995603174890192,False,False
3616,Eif6,9.656706737630697e-05,0.006843420418375201,-0.6605241348278571,1.819382542555553,False,False
19993,Tax1bp3,9.735717834621575e-05,0.0068608575478604095,1.1341823544231475,0.6740085311923258,False,False
16267,Atp6v0d1,9.804189083061742e-05,0.0068608575478604095,0.7922103484728724,1.5991184081275034,False,False
6431,Adh5,9.835801183227038e-05,0.0068608575478604095,1.2978341423557034,0.4845813221343288,False,False
17390,Dpysl2,0.00010306179838099678,0.007151522603281355,1.2264122994725066,1.0528630924119824,False,False
22740,Ifi27l2a,0.00010502640102806486,0.0072295317744431285,2.371868344072689,0.5859029234637247,False,False
3587,Chmp4b,0.00010527127255437717,0.0072295317744431285,0.9517110728281515,1.1762110089415496,False,False
1024,Snrpe,0.00011026757789724004,0.0075237892638619725,0.9124358465362064,1.4801756479666621,False,False
9021,Mob1b,0.00011068548342842803,0.0075237892638619725,2.4530051179282815,0.15418499557194731,False,False
18168,Plet1,0.0001146128091866799,0.007751200288295108,5.424548796738861,1.1189426217178942,False,False
11475,Hebp1,0.00011581494118615489,0.007792941724359301,3.3598960216724056,0.09251101780682804,False,False
16096,N4bp1,0.000122319770226199,0.008148955790123038,0.8605080697560814,1.0792947114826825,False,False
22875,Siva1,0.00012267890942383206,0.008148955790123038,1.7749329337916775,0.40528624757533555,False,False
24053,Tra2b,0.00012294078764653085,0.008148955790123038,0.7084471036604141,2.414095762542691,False,False
5439,Postn,0.00012371834877548873,0.008159898815523942,1071.4716208920436,0.11453743416832407,False,False
19743,Adora2b,0.0001289359529445442,0.008382100221229774,2.710392955773388,0.24229071185911807,False,False
12724,Emp3,0.00012895979348474514,0.008382100221229774,0.6549398485641088,3.726870515798157,False,False
15791,Tmem192,0.00012960389143386127,0.008382100221229774,3.4302852804636332,0.09691629994923193,False,False
5182,Fabp4,0.00012960389143386127,0.008382100221229774,3.4302852804636332,0.09691629994923193,False,False
1172,Arpc5,0.0001311519139644638,0.008437658086223212,0.5794791982627312,3.29074712996966,False,False
19949,Rpain,0.00013246489253993857,0.008437658086223212,3.622930185655589,0.1101321463764436,False,False
3934,Slmo2,0.0001330036385741827,0.008437658086223212,1.0735909332593445,0.6740085864644744,False,False
21574,Nfil3,0.00013345566671558467,0.008437658086223212,1.2895056856221214,1.0660788745081897,False,False
1205,Stx6,0.0001336295020785932,0.008437658086223212,1.774933056209852,0.30396465967011344,False,False
16921,Ccser2,0.00013612701319301793,0.00855481224891782,3.497399413503831,0.10132158209163582,False,False
19923,Zmynd15,0.00013877137532280695,0.008636275404422803,3.9124369472687786,0.4008810417111225,False,False
23868,Dexi,0.0001393677788963036,0.008636275404422803,2.622930175354539,0.17180614383472748,False,False
11998,Bcl3,0.00013936795105838794,0.008636275404422803,2.6229300857802254,0.17180613398814518,False,False
23412,Rbx1,0.00014143270550197437,0.008723647849087057,0.6489915189353984,2.2863429186102575,False,False
12268,Med29,0.0001434936334566604,0.008809980085452012,1.1932455566577898,0.528634229551853,False,False
22602,Pgf,0.00014801074510989017,0.009045629161004893,2.4164793330651,4.26872223169268,False,False
25033,Ndufv3,0.00014895988130513236,0.009062066203782094,1.0379668879149537,0.9251097671786069,False,False
3752,Slpi,0.00014983050358188745,0.009073599087370392,1071.5260686301303,0.11894271631072798,False,False
22774,Glrx5,0.00015229242916348055,0.009154977492963987,1.8744685912191492,0.25110122807619334,False,False
14002,Ifitm2,0.00015254860042317834,0.009154977492963987,0.9612273664773258,2.3436114478216297,False,False
17545,Cln5,0.0001535825553980865,0.009175696796272226,2.7384073100560484,0.12334799700076098,False,False
14921,Slc25a3,0.0001618789054713211,0.009628181507117905,0.7621803567370712,2.3700430640039993,False,False
3738,Stk4,0.00016627100596027444,0.009781263832310505,2.8959483603743545,0.13656383358139038,False,False
27145,Coro1b,0.00016634230969312175,0.009781263832310505,0.9708524729831575,0.7004401784898951,False,False
16416,Cmip,0.00016665517450532798,0.009781263832310505,1.693319102567216,0.3215857965436801,False,False
1678,Atf3,0.00016844723177596326,0.009843081004171748,-0.6925477287497924,22.044056417658467,False,False
11888,Tmem160,0.0001699618446895572,0.0098882168419169,1.149475172962096,0.6563873180733903,False,False
27349,Fads3,0.00017116828487907465,0.009915108954103963,1.0503506867999537,0.6431715663046564,False,False
18403,Rps27l,0.0001732914752080428,0.009979654155399588,0.7528093891635195,2.6035230926480066,False,False
24149,Iqcg,0.00017378066231724869,0.009979654155399588,1070.9411064578483,0.07929516225921951,False,False
1215,Tor1aip1,0.0001761554276501426,0.010072612714947853,1.2657730361724806,0.4757707527949422,False,False
15311,Pet100,0.00017943850139606968,0.010216492111537762,1.2329830565751567,0.4669601440692263,False,False
11075,Thumpd3,0.0001819723286093099,0.010295213555230437,1.8792696640576159,0.21585896768759003,False,False
27259,Ehd1,0.00018236661405347018,0.010295213555230437,1.3824969000276757,1.0176209841530754,False,False
24218,Gsk3b,0.0001917408324337664,0.010751090437814949,1.225593958622048,0.4405284555472992,False,False
24672,Psmb1,0.00019205580756586038,0.010751090437814949,0.7384064522774226,2.1718053156058694,False,False
21385,Uqcrfs1,0.0001929888278197566,0.010758117795157394,0.8418242868134349,1.1674004619867266,False,False
2308,Nr4a2,0.00019393407676199887,0.010765765436250463,1.7439451473970007,1.3259907254563554,False,False
7851,Runx3,0.00019705111366919304,0.01089341073616041,0.7243063367163178,1.6167394405944757,False,False
14795,Mrpl54,0.00019921593933606242,0.010967578346175039,0.9254921702714526,0.8281935091060689,False,False
7900,Cdc42,0.0002007387584157458,0.011005936124991691,0.42118232847598364,6.740083940228702,False,False
8453,Fam126a,0.0002027104883783768,0.011068491133873419,1070.6780720340996,0.0660793010621344,False,False
938,Ccnt2,0.00020632185863766716,0.011219698459712815,1.6494020430760619,0.2819382317922189,False,False
15079,Mdm2,0.00021001428107363533,0.011324378417758294,1.7260233741853757,0.2951540756921411,False,False
27301,Rtn3,0.0002111628134104424,0.011324378417758294,0.9699485969383804,0.8061671757225424,False,False
13151,Prcp,0.0002114216015867702,0.011324378417758294,1.0488551573982208,0.7312772322593807,False,False
11099,Brk1,0.00021164679321637882,0.011324378417758294,0.6900432913970407,2.1718051753905376,False,False
16781,Rps24,0.00021389023430272617,0.011398638366460882,0.534737009181474,15.237886231376212,False,False
20214,AI662270,0.0002156780638842008,0.011448122888960984,1.199430423695317,0.4581495848389975,False,False
12374,Cox6b1,0.00021912797625359698,0.011585087411216955,0.47980476429963076,3.92951343658212,False,False
22438,Psma3,0.00022100555391550304,0.011638169939985166,0.7432233527184746,1.7268715634745124,False,False
14391,Cd24a,0.00022689503571596777,0.01190126992458204,1.0192547794457751,2.1145368530886817,False,False
62,Rpl7,0.00022877987586492114,0.01193019024541873,0.4417057403935864,11.837004619547976,False,False
14769,Oaz1,0.00022923731162855174,0.01193019024541873,0.4119426504245588,9.303963820839769,False,False
19163,Zmiz2,0.00023091520546950994,0.011970752071868799,1.6818235428362733,0.2555065134679694,False,False
7807,Gpatch3,0.00023242152325930664,0.012002139358076522,1070.4716211400953,0.05726872693074433,False,False
11182,Adipor2,0.0002354462734443139,0.01211139266833434,0.8959478224497002,0.9779731875474232,False,False
6776,Bag1,0.00023849033269681045,0.012220795009690791,0.9047003806647699,1.044052515786125,False,False
10682,Serbp1,0.0002403761029890704,0.012270233027292663,0.6638592995070001,2.5022016495860098,False,False
19661,Hist3h2a,0.000242104343394091,0.012311283080303338,1.2444178920070164,0.9647573679029154,False,False
25195,Lst1,0.00024700546894015896,0.012512752329618773,1.7282830603914558,0.36123339562689155,False,False
23518,Creld2,0.00024809408857406396,0.01252029371997066,1.9765672250737791,0.4581497019476828,False,False
10925,Abtb1,0.00024931552936060755,0.012534455840269337,-1.7325503355106973,0.20264319451895055,False,False
15179,Atp5b,0.0002553154922750648,0.012787850765340933,0.5525402749039288,4.757706629547254,False,False
467,Acadl,0.0002574436830711777,0.012846150522686518,1.4785397530885789,0.39647565545752184,False,False
11763,Zfp954,0.00026423112224966127,0.013135638961687452,1.7749329105023024,0.20264310156721377,False,False
21108,Gdi2,0.00026891721681269635,0.013318899924147039,0.513886988767727,4.34801524011049,False,False
19901,Gabarap,0.0002706359883044137,0.013319271471220782,0.49575839849498327,5.281935273813256,False,False
10534,Snx10,0.00027092415887569106,0.013319271471220782,-1.0379820874508316,1.0044051203958788,False,False
12298,Map4k1,0.0002751680380849201,0.013478175630166876,3.681823955326032,0.11453743836542978,False,False
19164,Ppia,0.0002777840614905626,0.013556472715160313,0.6028491409386075,18.502206054553064,False,False
27827,Xpnpep1,0.0002791692986814961,0.013574352431874354,3.8959486939614667,0.13215857678162762,False,False
1725,Cr1l,0.0002811695036076167,0.013621895623870102,1.171823052624397,0.4273126878927458,False,False
23975,Slc25a1,0.00028692890812834974,0.013850557402152186,2.561529693567669,0.1101321505735493,False,False
5764,Tpm3,0.000294716561133218,0.014175121819414669,0.5965950928326414,2.2422901029628806,False,False
23403,Sgsm3,0.000299182910421266,0.014338179552311248,1070.8586442923872,0.07488987519352447,False,False
26670,Reep5,0.0003097853013067391,0.01477676378352462,0.8011637734029703,2.110131365612215,False,False
19991,P2rx5,0.00031055271781032004,0.01477676378352462,1.7541745650023164,0.23348011919974232,False,False
20465,Rpl23,0.0003128778882186123,0.014834420301553635,0.4805458304582002,14.872248615987502,False,False
13447,Taf10,0.0003173471408194067,0.014958364980328397,1.0644393584290222,0.6035240548560273,False,False
2859,Tspan18,0.00031773754330353043,0.014958364980328397,1070.941106368274,0.07929515733592836,False,False
1481,Ifi203,0.000319448795367186,0.014985972889707813,1.7384071654623992,0.26431709744594173,False,False
16834,Tkt,0.0003226850653391816,0.015084677633382164,1.0092079198785413,0.8237882154103418,False,False
5791,S100a6,0.00032679464162562095,0.015196685086484639,0.7087524675818526,13.030840083891075,False,False
6372,Ints12,0.0003273623523096218,0.015196685086484639,1.6229299716369396,0.21585897093696216,False,False
17694,Taf1d,0.0003355165225190961,0.015473564575973976,1.2603595153576608,0.4493390592184361,False,False
15178,Ptges3,0.00033564964065574415,0.015473564575973976,0.9909693309390131,0.837004028227886,False,False
13745,Coro1a,0.0003437323309171867,0.015791537395895443,0.6547885871146002,3.744491924798436,False,False
10261,Zc3hc1,0.0003469197570922152,0.01579751829748009,2.0823618653662765,0.16299558406293657,False,False
13443,Timm10b,0.000347431436210925,0.01579751829748009,0.9448574870040647,0.8370040733908767,False,False
2818,Spi1,0.0003476532209640452,0.01579751829748009,0.5404669978652201,3.039646186492517,False,False
7942,Capzb,0.00034860544768138907,0.01579751829748009,0.7465038832789544,1.5418496557269328,False,False
14399,Popdc3,0.0003514946086151566,0.01587444973077875,-3.2839602881139585,0.1321586005159937,False,False
10774,Pole4,0.0003536616726035711,0.0159049233094132,1.076102108890872,0.62995576359627,False,False
25106,Rps18,0.00035455694835215203,0.0159049233094132,0.4964961981731951,21.58149900730486,False,False
9154,Enoph1,0.00035856332273047624,0.016006501810914033,1.8453222983829278,0.17621140546341824,False,False
7059,Fkbp15,0.0003592242018661935,0.016006501810914033,1070.578536352871,0.06167401399643936,False,False
16513,Cdk10,0.00036164546460694684,0.01606067508319451,3.207892999886788,0.0837004485987291,False,False
7645,Eva1b,0.00037587326543560913,0.016637074801988772,0.8035014312950006,1.162995106848326,False,False
14506,Srgn,0.00038130149185398247,0.016821456211823207,3.4055384704598555,1.3348015687933055,False,False
12354,Tyrobp,0.00038306292629395087,0.016843390650212234,0.3433478449659824,10.995596200884176,False,False
11141,Fam21,0.00038625522669436576,0.0169278894251613,2.6818238263390306,0.11894271485835708,False,False
24644,Sod2,0.0003920018919850632,0.01712341379317048,1.2027118762809894,0.7488984674346605,False,False
22311,Scin,0.0003948415289688419,0.01714534464464048,2.0379675850590693,0.23788541778593864,False,False
16343,Ap1g1,0.0003971778285498073,0.01714534464464048,3.3598960216724056,0.09251101780682804,False,False
26929,Smim3,0.00039756742305065113,0.01714534464464048,0.7585841859658703,2.6872234764603267,False,False
22574,Dnal1,0.0003976515420846587,0.01714534464464048,1.3180750144383266,0.3612333341842181,False,False
7252,Nfia,0.00041526076030171013,0.017732433043268218,1070.3561439123398,0.05286343986504929,False,False
5105,Siah1b,0.00041526076030171013,0.017732433043268218,1070.3561439123398,0.05286343986504929,False,False
13018,Zfp592,0.00041526076030171013,0.017732433043268218,1070.3561439123398,0.05286343986504929,False,False
7366,Scp2,0.0004195038484750295,0.01785638905186204,0.4870355471585299,8.348016495221513,False,False
21522,Dek,0.0004227352359631793,0.01793662913610649,1.345751083514128,1.0748895905616525,False,False
3916,Pmepa1,0.00042727070633383245,0.018071516255509998,1071.5260683912654,0.11894269661756339,False,False
13588,Copb1,0.0004298547238616203,0.018123273689899896,1.359895244257,0.3964756612341835,False,False
7599,Ndufs5,0.00044313995576389587,0.018624459402657365,0.9030373680468906,0.8590305350425486,False,False
4206,Ndufb11,0.0004480064293116213,0.018740983422146203,0.8319633111231055,1.2202638650255582,False,False
22183,Rpl36-ps3,0.0004487257908627665,0.018740983422146203,1.3598952894023433,0.370043893414447,False,False
4213,Timp1,0.00045406241415847545,0.018904604824479275,4.710393082231235,0.22907487253375386,False,False
9950,Kdelr2,0.00045597697718353756,0.01892517528665505,1.207892173026306,0.48458131780183267,False,False
8199,Rpl22,0.0004713175086291996,0.01943590576896828,0.48806118861116,5.096913123445889,False,False
25045,Brd4,0.00047196153523474234,0.01943590576896828,1.0735908283918243,0.4493390313854302,False,False
19827,Rpl26,0.00047265882077202753,0.01943590576896828,0.42738751486912885,15.515418939128322,False,False
19895,Eif5a,0.00047644926350220117,0.01953148780812254,0.6456496197759113,6.365635250108358,False,False
26949,Csnk1a1,0.00048047933618827364,0.01963627667495819,0.7345743330746825,1.6255498877705983,False,False
3822,Prex1,0.0004901606605013124,0.01992332596072192,1.5404679543222732,0.26431712038847843,False,False
27168,Rbm4b,0.00049049395144613,0.01992332596072192,1.885964436436252,0.1806167072989867,False,False
17864,St14,0.0004938085679129729,0.019996995593630815,0.8411092168754545,0.9691625704849345,False,False
14198,Abracl,0.0005105102185267761,0.020601495580305308,0.7938619633108408,1.022025959082112,False,False
18875,Shisa5,0.0005118287950972797,0.020601495580305308,0.9448576367072343,0.9207045753621845,False,False
27594,Rpl9-ps6,0.0005171931892540548,0.020754713435035457,-0.5550686122792345,2.295153277561003,False,False
6920,Anp32b,0.0005303940367508605,0.021199268848852003,0.6790726008807261,3.048456915674756,False,False
27339,Eef1g,0.0005314535611736522,0.021199268848852003,0.7619934628950927,3.185020900507856,False,False
22853,Eif5,0.0005382329958717481,0.021405606579102385,0.7688578025278245,2.264316455908284,False,False
22087,Parp8,0.000540121311187398,0.021416774490921733,-1.498085148264031,0.21585905079274453,False,False
12340,Capns1,0.0005458518337964556,0.021579774426321002,0.5578340574388622,2.3171797822750615,False,False
6614,Sdcbp,0.0005546541045210557,0.021862889451284097,0.7009317106590668,1.541849667280256,False,False
15082,Rap1b,0.0005579864393361428,0.02192936085921956,0.5671516682102306,2.8590295839939874,False,False
11895,Ap2s1,0.000565064441378961,0.022142216330858524,0.9162882098669131,0.7004402236528859,False,False
7847,Tmem50a,0.0005711501437070022,0.022315053855156572,0.8555900043682818,0.7973564553365834,False,False
25542,Mydgf,0.0005818334957736489,0.02261694646463349,1.2542852659250419,0.42290735047819333,False,False
17265,Mphosph8,0.000582272208764489,0.02261694646463349,2.067715038135953,0.2422907196215071,False,False
14208,Tnfaip3,0.0005900743691411079,0.022807416614810144,1.1589825799831952,0.9427310417402158,False,False
2255,Arpc5l,0.0005905996196134129,0.022807416614810144,0.8997694742738728,1.0616736703507175,False,False
6621,Rab2a,0.0005973207753828245,0.02300030257348373,0.7216633460366587,1.4845809358857278,False,False
6392,Cisd2,0.0006006348819531098,0.023061263781732802,1.0993676066870688,0.5242288744134526,False,False
20247,Mrm1,0.0006027880830643168,0.02307742997317785,3.4302852804636332,0.09691629994923193,False,False
7891,C1qb,0.0006151640557066111,0.02348375562802057,2.87085739501794,0.2687223850203769,False,False
26833,Rbm27,0.0006224567242526483,0.023635421292994032,1.722465727084378,0.22907483705733842,False,False
12659,Rps11,0.0006226850464490659,0.023635421292994032,0.4361701451413765,16.04845999831145,False,False
20898,Sumo2,0.0006263906283504581,0.02370852937929873,0.580368870770543,2.9647562629850954,False,False
22978,Tars,0.0006289213713372554,0.02373688223888457,2.622930051294121,0.11453742286937091,False,False
188,Cox5b,0.0006308636033116323,0.02374292595175389,0.7290575000442444,2.440527612942431,False,False
14765,Plekhj1,0.0006371884741021886,0.02391341419848862,0.9957387439264116,0.5594711983781554,False,False
10583,Gars,0.0006641296221366957,0.02485410248964862,1.4973991772474915,0.2863435343498701,False,False
23759,Sp1,0.0006713931572255225,0.02485410248964862,3.207892999886788,0.0837004485987291,False,False
9304,Chfr,0.0006713931572255225,0.02485410248964862,3.207892999886788,0.0837004485987291,False,False
27030,Me2,0.0006713931572255225,0.02485410248964862,3.207892999886788,0.0837004485987291,False,False
6002,Gpr89,0.0006715812426835925,0.02485410248964862,3.2858955166024972,0.08810573566442413,False,False
26986,Sec11c,0.0006742662288540587,0.024870171241802404,0.8193263616771684,1.2511008717940242,False,False
20983,Pgs1,0.0006765175721536491,0.024870171241802404,1.4164791119583657,0.2731276682294938,False,False
11629,2810474O19Rik,0.0006776155641202636,0.024870171241802404,1.4005370696703379,0.5682817337796552,False,False
9577,Kdm2b,0.0006821057766950887,0.02493900599628175,1.4489000217771806,0.6123345609803558,False,False
9772,Hspb1,0.0006838772986938324,0.02493900599628175,-1.403064903539971,1.7136557133712433,False,False
23331,Csf2rb,0.0006851066722689424,0.02493900599628175,0.9001838861684003,2.63436024987225,False,False
12297,Eif3k,0.0006961683467174667,0.025272618210672504,0.6158916062889946,2.4052853904631695,False,False
24313,Rpl24,0.0007130224739213588,0.0258141261414518,0.42133545334804373,9.79295061548376,False,False
13805,Ccdc189,0.0007190263510889795,0.025960943294196404,1.8035021497864157,0.17180612332101436,False,False
25350,AY036118,0.0007262519097718639,0.026104840561795385,-1.3135051429180487,0.2907488934269036,False,False
6107,Rhoc,0.0007279686851248281,0.026104840561795385,1.376769408598324,0.4537444093022578,False,False
27099,Cndp2,0.0007291561406113007,0.026104840561795385,1.5404679543222732,0.26431712038847843,False,False
12402,Lsr,0.0007384766327292582,0.026104840561795385,0.8078467327370421,0.7577088911102732,False,False
27569,Rcl1,0.0007410569112235991,0.026104840561795385,1070.2306130180414,0.048458152799354254,False,False
3537,Cox4i2,0.0007410569112235991,0.026104840561795385,1070.2306130180414,0.048458152799354254,False,False
18103,Kmt2a,0.0007410569112235991,0.026104840561795385,1070.2306130180414,0.048458152799354254,False,False
27520,1110059E24Rik,0.0007410569112235991,0.026104840561795385,1070.2306130180414,0.048458152799354254,False,False
7774,Phactr4,0.0007410569112235991,0.026104840561795385,1070.2306130180414,0.048458152799354254,False,False
7940,Minos1,0.0007426056123185807,0.026104840561795385,0.748024680090906,1.7312771607075494,False,False
12152,Rps19,0.000745261882504783,0.026129273843713746,0.5092370509311551,21.273132769546848,False,False
18596,Mthfs,0.0007479358746836314,0.026154198578503995,1.0221997808791274,0.50220251319692,False,False
9206,BC005561,0.0007699689656059577,0.026854179394681085,1.482752366138938,0.2555065364105061,False,False
20063,Ywhae,0.000773739533555674,0.026915226646376616,0.5869824138050093,2.5770914633368607,False,False
9584,Rhof,0.0007807744106291651,0.027089212168782205,1.062214589001664,1.3171802911464339,False,False
15098,Tmbim4,0.0007831960315850869,0.027102651243657436,0.9039495015438828,0.6343609741868427,False,False
24323,Tmem45a,0.0007905762667439788,0.027287169952927535,-1.7505281221640303,0.2643172060865663,False,False
5076,Sh3kbp1,0.0008145756991967173,0.02804287348940017,1.09107841307317,0.4537443034186763,False,False
1993,Rpl7a,0.0008282809412263621,0.02840154012561096,0.508159956405569,5.64757363701707,False,False
23640,Tuba1b,0.000829257607810753,0.02840154012561096,1.1705629774707078,4.127752020495579,False,False
22312,Lsmem1,0.0008339514880741056,0.028489065834900795,1071.2947432917324,0.1013215877411124,False,False
17045,Lgals3,0.0008378241014014974,0.028548159854148717,0.9294100043184533,7.013214014700331,False,False
22358,Fam177a,0.0008419671567469502,0.02861614395239698,1.3398574303693345,0.757709069661632,False,False
8306,Gatad1,0.0008442857450331942,0.028621931249560424,2.2078927059337983,0.13215857501334557,False,False
18754,Twf2,0.0008479393024120499,0.02867283077674046,1.0904345523043486,0.6123346191408351,False,False
11647,Ndufa3,0.000854520330997598,0.028822213594635437,0.8021538342348699,1.2202638708022198,False,False
14746,Uqcr11,0.0008588149796606838,0.028865559358330718,0.7824074450401768,1.4757703947075664,False,False
12368,U2af1l4,0.0008601386373382343,0.028865559358330718,-1.8245287210323629,0.13656389096234867,False,False
3849,Ptpn1,0.0008671156710658467,0.029026588154799686,1.0542687963344706,0.4889866216067176,False,False
27651,Rbp4,0.0008742850274601151,0.029120267765850673,1070.6780720340996,0.0660793010621344,False,False
5743,Gm15417,0.0008742856043188673,0.029120267765850673,1070.6780720340996,0.0660793010621344,False,False
11992,Tomm40,0.0008778695122455786,0.02916672197418415,1.4164792359843543,0.2731276879226584,False,False
14735,Rps15,0.0008830602938677189,0.029266199739302536,0.5313127512121585,10.4713654791206,False,False
1451,Slamf9,0.0009025123389688429,0.029805504010138276,3.6818238263390306,0.11453742851884749,False,False
8748,Lap3,0.0009058724027357902,0.029805504010138276,1.8035022446298143,0.17180613316759663,False,False
1146,Ptgs2,0.0009060443686936877,0.029805504010138276,2.290948423946373,0.6960351518991235,False,False
306,Nabp1,0.0009115163105839354,0.029911654694359045,1.7852017141820533,0.23788544072847534,False,False
21538,Ninj1,0.0009177050117429033,0.030040746612900987,1.0448866183571652,1.1497794303074809,False,False
20588,Eif1,0.0009333071345124373,0.030476595473306868,0.46126009202376045,14.841411914069223,False,False
9441,Rplp0,0.0009397920466976244,0.030594021763332632,0.501274654614453,22.378855213719845,False,False
2195,Ndufa8,0.0009414958284895579,0.030594021763332632,1.0047999953635878,0.7136561036897652,False,False
8785,Rbpj,0.0009473834238954767,0.03071043639065556,1.153444215737633,0.49339184847697287,False,False
13016,Sec11a,0.0009587496453032183,0.030989835669131032,0.8784885684292798,0.8678411253223335,False,False
10787,Aup1,0.000960654667218428,0.030989835669131032,1.189970156584394,0.43171788620791246,False,False
23787,Cbx5,0.0009657081311835473,0.031012190752361016,2.7928552916012563,0.12775329883632944,False,False
17217,Psme1,0.0009660030895616468,0.031012190752361016,0.777375364515196,1.1277528641507488,False,False
